Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop
100.0,27.0,81.0,27.662431,89.653636,5.76614,1692.690749,Cocoa
100.0,35.0,89.0,28.566262,88.073671,6.078493,1771.482822,Cocoa
76.0,30.0,101.0,27.795887,84.186672,5.6024,1730.120779,Cocoa
94.0,40.0,60.0,23.046416,88.971074,5.697629,1880.346329,Cocoa
92.0,34.0,77.0,29.00218,87.083834,6.206655,1765.717667,Cocoa
97.0,29.0,74.0,31.038673,82.781682,5.674988,1736.971186,Cocoa
94.0,31.0,83.0,28.233324,84.351466,6.172228,2251.202719,Cocoa
98.0,32.0,80.0,25.937788,84.229241,5.561772,2268.186342,Cocoa
88.0,28.0,73.0,26.973746,87.627359,6.564744,2196.81709,Cocoa
93.0,27.0,72.0,31.539826,83.091482,5.752234,2086.239728,Cocoa
74.0,35.0,63.0,29.819925,82.969872,5.928427,1974.113197,Cocoa
88.0,36.0,90.0,29.280053,95.237538,6.105796,1820.77202,Cocoa
113.0,35.0,83.0,28.712825,89.886625,5.819088,1702.179049,Cocoa
97.0,40.0,89.0,26.677726,81.044877,6.04589,2044.378883,Cocoa
92.0,29.0,73.0,27.598858,87.968893,6.184114,1644.856098,Cocoa
121.0,41.0,69.0,27.844155,85.61542,6.307396,1691.580558,Cocoa
72.0,27.0,63.0,29.099149,87.036066,6.253279,2249.757447,Cocoa
76.0,26.0,82.0,31.017838,85.714175,5.945021,2444.168751,Cocoa
118.0,22.0,64.0,30.236676,91.186142,5.953078,2052.256736,Cocoa
93.0,29.0,102.0,25.161231,86.797226,6.751715,2237.67886,Cocoa
89.0,29.0,61.0,28.44799,84.677139,6.303965,1886.079437,Cocoa
75.0,34.0,81.0,29.473527,90.419391,5.705016,1602.204712,Cocoa
99.0,33.0,98.0,29.237721,86.213082,6.031996,2109.164621,Cocoa
101.0,25.0,85.0,26.741532,85.631689,5.892754,2098.015224,Cocoa
76.0,29.0,80.0,33.0,86.632918,5.956693,1968.633824,Cocoa
90.0,29.0,65.0,25.445831,84.513233,5.606562,1886.982381,Cocoa
87.0,22.0,60.0,25.833623,85.04798,5.868185,2200.17475,Cocoa
96.0,26.0,88.0,28.46719,81.949188,6.579698,1693.709411,Cocoa
76.0,27.0,97.0,32.233606,81.09393,6.185304,1748.817049,Cocoa
111.0,39.0,72.0,26.32761,79.807434,5.202828,1687.892308,Cocoa
106.0,33.0,63.0,27.468343,77.761687,6.389352,1972.09297,Cocoa
87.0,35.0,46.0,30.154587,80.42547,6.348681,1667.147817,Cocoa
89.0,23.0,65.0,27.964276,84.093811,5.885029,1772.097033,Cocoa
90.0,38.0,76.0,27.330792,85.536211,6.229524,1766.503554,Cocoa
81.0,39.0,98.0,29.131266,83.589258,5.724992,1882.241834,Cocoa
86.0,21.0,86.0,28.545036,72.750342,5.849518,1563.282644,Cocoa
88.0,28.0,81.0,30.060878,93.187849,6.479535,1972.673298,Cocoa
117.0,34.0,72.0,30.582938,90.649697,5.913046,2274.298949,Cocoa
107.0,35.0,70.0,28.614006,87.317951,5.401686,1985.227757,Cocoa
79.0,38.0,47.0,23.477946,84.293947,6.037928,2174.173558,Vanilla
77.0,28.0,58.0,25.422579,85.865825,6.327913,1901.733122,Vanilla
71.0,27.0,49.0,25.022158,81.942344,6.449936,1906.834646,Vanilla
63.0,25.0,64.0,24.579021,90.194802,6.385933,2147.343424,Vanilla
63.0,32.0,58.0,26.17496,87.669946,6.445206,2235.709931,Vanilla
71.0,21.0,46.0,23.310486,81.17917,6.21186,1725.026869,Vanilla
58.0,34.0,53.0,23.464664,84.66068,6.166009,2204.404127,Vanilla
42.0,31.0,44.0,24.478579,89.346406,6.117358,1991.3597,Vanilla
68.0,38.0,51.0,23.347736,85.827912,6.239939,2061.438783,Vanilla
50.0,28.0,48.0,25.414422,85.212234,6.235854,1832.096415,Vanilla
52.0,30.0,63.0,23.216254,87.701629,6.287202,1929.676552,Vanilla
63.0,38.0,72.0,24.907348,89.37439,6.226726,2293.225065,Vanilla
61.0,39.0,40.0,24.319689,82.25459,6.225947,2106.572675,Vanilla
47.0,28.0,35.0,24.886867,90.200514,6.110195,2023.44432,Vanilla
64.0,32.0,50.0,23.672465,84.798827,6.419491,2076.702329,Vanilla
73.0,33.0,39.0,23.889641,87.928288,6.263773,2197.842365,Vanilla
50.0,34.0,53.0,24.672817,87.858319,6.2186,2188.098899,Vanilla
76.0,30.0,59.0,24.863734,85.891736,6.115463,2084.9946,Vanilla
45.0,38.0,66.0,24.492437,83.905361,6.010256,2318.591822,Vanilla
86.0,21.0,54.0,27.569652,86.857254,6.485434,2294.092527,Vanilla
58.0,29.0,51.0,22.716674,94.501321,6.349835,2182.674406,Vanilla
64.0,34.0,35.0,24.384433,82.5533,5.957695,2110.922357,Vanilla
42.0,34.0,53.0,21.667468,94.769252,6.387366,2231.464219,Vanilla
62.0,39.0,53.0,25.169747,86.961115,6.416047,2162.853484,Vanilla
65.0,38.0,58.0,22.492556,88.141486,6.272388,2312.160014,Vanilla
62.0,30.0,46.0,23.999042,83.653157,6.53766,2279.912275,Vanilla
56.0,39.0,49.0,23.830284,84.914922,6.28901,1896.34922,Vanilla
52.0,28.0,39.0,25.005604,85.988361,5.994972,1882.807366,Vanilla
75.0,37.0,32.0,23.504976,83.81722,6.31573,1959.750091,Vanilla
63.0,41.0,43.0,23.42845,87.164328,6.294082,2295.227738,Vanilla
79.0,38.0,38.0,27.084542,86.371936,6.141407,1784.738201,Vanilla
57.0,32.0,56.0,25.01222,95.403125,6.353241,2178.951478,Vanilla
58.0,30.0,48.0,23.490108,83.336103,5.94982,2172.508618,Vanilla
71.0,23.0,48.0,24.048499,88.410762,6.428302,2332.529612,Vanilla
45.0,33.0,44.0,27.461639,88.991385,6.091938,2136.067738,Vanilla
49.0,25.0,30.0,24.076703,83.718718,6.07271,1831.358122,Vanilla
75.0,27.0,66.0,23.259302,90.74731,6.229512,1908.129008,Vanilla
50.0,25.0,43.0,23.267007,86.406692,6.327935,1863.600896,Vanilla
42.0,29.0,49.0,23.511572,78.030441,6.279506,1992.411207,Vanilla
83.0,31.0,39.0,23.429904,90.639398,6.116321,2063.419687,Vanilla
47.0,33.0,61.0,22.196634,83.532236,6.158904,1866.911695,Vanilla
65.0,28.0,54.0,22.47644,83.8089,6.046052,2394.132398,Vanilla
63.0,37.0,45.0,23.007223,90.751608,6.209558,1834.943726,Vanilla
35.0,30.0,49.0,25.564828,86.611354,6.443504,2369.220685,Vanilla
60.0,27.0,68.0,23.813773,91.671089,6.249233,2337.032606,Vanilla
67.0,33.0,52.0,24.127109,92.840664,6.404695,2279.66051,Vanilla
66.0,42.0,51.0,26.786158,85.420286,6.511972,1961.246679,Vanilla
72.0,33.0,44.0,26.831013,91.17305,6.144157,2168.490176,Vanilla
58.0,30.0,35.0,23.992175,84.978157,6.216417,1844.525773,Vanilla
70.0,23.0,51.0,23.364446,96.932464,6.640815,2282.181407,Vanilla
55.0,30.0,55.0,22.944025,85.228172,6.509982,2085.203044,Vanilla
47.0,33.0,62.0,25.746996,92.10435,5.948967,2018.135957,Vanilla
48.0,29.0,32.0,24.131527,91.37516,6.319687,1855.251031,Vanilla
46.0,23.0,42.0,23.804309,89.264351,6.250101,1604.498776,Vanilla
74.0,27.0,47.0,23.035404,85.317827,6.398762,1892.291829,Vanilla
46.0,39.0,52.0,23.1146,87.39441,6.115904,2322.559639,Vanilla
66.0,39.0,51.0,25.076105,79.385648,6.09887,2019.433314,Vanilla
60.0,27.0,51.0,22.132211,88.89768,6.128307,2066.134229,Vanilla
61.0,35.0,56.0,26.290764,89.398461,6.147053,2231.110872,Vanilla
77.0,25.0,44.0,23.53908,88.533998,6.396758,2461.133776,Vanilla
58.0,39.0,61.0,24.230655,78.0,6.037384,2365.000931,Vanilla
69.0,33.0,56.0,22.09344,82.937454,6.137929,1905.532999,Vanilla
63.0,37.0,50.0,24.477741,85.007636,5.927978,1711.485886,Vanilla
61.0,22.0,67.0,23.909022,89.166636,6.431281,2571.922852,Vanilla
88.0,35.0,67.0,24.409855,89.157356,6.478785,2553.798322,Vanilla
47.0,31.0,61.0,27.149076,87.319105,6.191127,2137.690719,Vanilla
77.0,36.0,30.0,24.819856,90.540982,6.196369,1845.902351,Vanilla
70.0,36.0,67.0,23.069613,83.89503,6.33158,2292.645307,Vanilla
57.0,32.0,60.0,23.219624,90.44094,6.515407,2078.403263,Vanilla
80.0,28.0,71.0,25.571236,89.898968,6.32355,2077.403775,Vanilla
42.0,36.0,64.0,26.837648,89.510219,6.124442,2278.891769,Vanilla
57.0,31.0,67.0,25.007452,87.271838,5.958612,2166.874949,Vanilla
49.0,27.0,60.0,25.739683,95.322975,6.049277,1862.837018,Vanilla
67.0,27.0,65.0,25.597528,89.972783,6.26318,2035.051613,Vanilla
50.0,24.0,70.0,27.054316,84.126657,6.132041,2232.230586,Vanilla
67.0,29.0,54.0,20.990738,88.993222,6.285094,2202.050444,Vanilla
60.0,37.0,38.0,25.700994,91.009934,6.150474,2152.403315,Vanilla
57.0,32.0,50.0,26.270725,85.647566,6.059534,2286.684591,Vanilla
67.0,29.0,56.0,22.090297,92.357089,6.038134,2027.656602,Vanilla
60.0,36.0,53.0,22.905797,89.528135,6.531224,2135.733955,Vanilla
51.0,27.0,41.0,22.968591,78.630087,6.410018,1600.0,Vanilla
90.0,32.0,38.0,23.188178,89.198688,6.561493,2010.069961,Vanilla
57.0,31.0,46.0,23.632909,86.375883,6.347191,2252.780582,Vanilla
38.0,36.0,60.0,24.936685,90.148719,6.172602,2021.921107,Vanilla
53.0,23.0,67.0,26.058214,91.776859,6.488201,2006.754522,Vanilla
49.0,27.0,61.0,26.446371,88.780648,6.244048,1891.70941,Vanilla
72.0,23.0,62.0,22.991918,94.661009,6.289752,2300.673179,Vanilla
66.0,30.0,52.0,22.979535,87.285172,6.242292,2209.692655,Vanilla
67.0,38.0,37.0,26.868479,90.499271,5.8,2265.08292,Vanilla
58.0,29.0,48.0,25.664139,91.21977,6.538852,1754.757208,Vanilla
59.0,29.0,50.0,24.649157,87.610616,6.338381,2067.909991,Vanilla
58.0,36.0,48.0,25.352006,91.115097,6.309368,2043.977798,Vanilla
62.0,37.0,53.0,24.446353,85.621308,6.23888,2043.885659,Vanilla
72.0,31.0,56.0,25.444252,86.309726,6.279417,1976.794491,Vanilla
66.0,35.0,60.0,23.89508,82.750045,6.14249,2030.779146,Vanilla
68.0,26.0,50.0,24.983849,88.965636,6.360984,2269.928957,Vanilla
68.0,39.0,35.0,21.781017,89.301007,6.014722,1717.429729,Vanilla
72.0,43.0,48.0,23.261988,92.717053,6.283492,2455.458954,Vanilla
66.0,34.0,53.0,23.28138,91.16456,6.351083,2196.768225,Vanilla
66.0,20.0,64.0,23.826098,86.860818,6.21424,2091.533621,Vanilla
